Day_of_Week,Accident_Location_A,Accident_Location_A_Chainage_km,Accident_Location_A_Chainage_km_RoadSide,Causes_D,Road_Feature_E,Road_Condition_F,Weather_Conditions_H,Vehicle_Type_Involved_J_V1,Vehicle_Type_Involved_J_V2,Year,Month,Day,Hour
6,2,175.4,1,3,2,4,1,6,5.0,2017.0,8.0,4.0,3
3,2,221.8,2,1,4,1,2,6,5.0,2017.0,1.0,11.0,23
7,2,488.65,2,2,4,1,1,5,6.0,2017.0,7.0,6.0,8
5,2,217.6,1,3,2,4,9,5,5.0,2017.0,7.0,6.0,2
5,2,184.4,1,2,4,2,1,1,6.0,2017.0,7.0,6.0,19
3,2,209.6,2,3,4,2,2,14,5.0,2017.0,7.0,6.0,18
4,2,405.52,2,3,4,1,1,5,5.0,2017.0,7.0,6.0,13
3,2,435.7,2,2,4,1,1,5,8.0,2017.0,7.0,6.0,16
2,2,162.0,2,3,4,3,2,1,5.0,2015.0,5.0,5.0,16
5,2,415.2,2,2,4,1,1,5,5.0,2017.0,12.0,5.0,7
5,2,136.85,1,5,4,1,1,1,5.0,2022.0,10.0,11.0,0
2,2,138.2,1,2,4,1,1,14,1.0,2017.0,7.0,6.0,22
4,2,220.4,1,1,2,4,1,5,5.0,2017.0,7.0,6.0,19
1,2,158.6,1,2,4,1,1,6,5.0,2017.0,7.0,6.0,6
1,2,225.5,1,2,2,2,8,5,3.0,2017.0,7.0,6.0,0
4,1,502.0,1,2,4,1,2,1,5.0,2017.0,7.0,6.0,15
4,2,79.42,2,2,4,1,1,5,5.0,2017.0,7.0,6.0,11
5,1,497.75,1,3,4,1,11,5,6.0,2017.0,6.0,1.0,22
6,2,439.2,2,3,4,1,1,6,5.0,2017.0,7.0,6.0,21
4,2,464.4,1,2,4,1,1,5,5.0,2017.0,7.0,6.0,0
1,2,471.1,2,2,4,1,1,6,8.0,2017.0,9.0,10.0,16
2,2,21.25,1,4,4,1,1,1,6.0,2023.0,4.0,9.0,20
7,2,501.49,1,3,4,1,1,5,5.0,2017.0,6.0,8.0,17
5,2,204.4,2,3,4,1,1,6,5.0,2018.0,5.0,1.0,9
2,2,116.3,1,5,4,1,1,1,5.0,2022.0,10.0,10.0,3
1,2,181.4,2,2,4,1,1,5,5.0,2022.0,5.0,6.0,5
5,2,197.3,2,2,4,1,1,1,5.0,2022.0,7.0,7.0,2
6,2,486.902,2,3,4,1,1,6,5.0,2017.0,7.0,6.0,9
4,2,424.04,2,3,4,1,3,11,5.0,2017.0,7.0,6.0,8
5,1,498.25,2,3,4,1,1,6,5.0,2017.0,7.0,6.0,10
6,2,439.5,2,3,4,1,1,10,5.0,2016.0,2.0,4.0,12
2,2,197.55,1,2,4,1,1,6,5.0,2017.0,7.0,6.0,11
7,2,422.24,2,3,4,1,1,6,5.0,2017.0,4.0,6.0,9
7,2,426.0,2,3,4,1,1,6,5.0,2017.0,9.0,4.0,19
3,2,506.95,2,2,4,1,1,8,9.0,2017.0,7.0,6.0,19
7,2,493.9,1,2,4,1,1,6,5.0,2015.0,7.0,6.0,19
6,2,168.9,1,1,2,2,1,1,6.0,2017.0,7.0,6.0,20
1,1,497.7,2,1,4,1,2,6,5.0,2017.0,7.0,6.0,0
1,2,464.6,1,3,4,1,3,6,11.0,2017.0,7.0,6.0,2
7,2,237.0,2,2,4,3,1,1,1.0,2017.0,7.0,6.0,12
1,2,20.345,1,2,4,1,1,1,5.0,2017.0,7.0,6.0,14
7,2,177.5,2,3,2,8,10,5,14.0,2014.0,2.0,2.0,1
1,2,460.62,2,3,4,1,1,11,5.0,2017.0,7.0,6.0,10
2,1,434.12,1,3,4,1,1,6,5.0,2017.0,7.0,6.0,17
4,1,91.68,2,2,4,1,5,1,5.0,2017.0,7.0,6.0,14
7,2,126.2,2,5,4,1,1,1,1.0,2022.0,12.0,11.0,12
3,2,35.69,1,3,4,1,1,6,5.0,2017.0,7.0,6.0,10
3,1,480.68,2,5,4,1,1,5,5.0,2017.0,7.0,6.0,9
3,2,57.5,1,3,4,1,1,6,5.0,2017.0,7.0,6.0,16
5,2,484.55,1,3,4,1,1,6,5.0,2015.0,6.0,2.0,11
7,2,509.6,2,2,4,1,1,1,5.0,2016.0,4.0,12.0,3
4,1,499.25,2,2,4,1,1,12,6.0,2017.0,7.0,6.0,9
1,2,155.2,2,3,2,4,2,1,6.0,2017.0,2.0,1.0,20
7,1,497.0,1,2,4,1,1,6,5.0,2016.0,1.0,5.0,21
3,2,491.85,1,2,4,1,1,6,5.0,2017.0,7.0,6.0,18
5,2,111.4,2,2,4,1,1,8,5.0,2022.0,2.0,6.0,16
3,1,501.35,2,2,4,1,2,1,6.0,2017.0,7.0,6.0,18
6,2,225.6,2,3,4,1,2,1,5.0,2018.0,5.0,5.0,18
1,2,213.7,1,3,4,1,2,6,5.0,2017.0,7.0,6.0,18
1,2,241.3,1,3,2,1,2,6,5.0,2017.0,7.0,6.0,13
6,1,494.3,1,3,4,1,1,6,5.0,2017.0,7.0,6.0,11
5,2,207.3,1,3,4,1,1,6,5.0,2018.0,12.0,1.0,7
3,1,499.15,2,3,4,1,1,6,5.0,2017.0,7.0,6.0,20
3,2,163.3,1,3,4,1,2,5,5.0,2017.0,7.0,6.0,0
4,1,492.25,2,2,4,1,1,11,5.0,2017.0,7.0,6.0,23
3,2,136.6,1,2,4,1,1,6,5.0,2017.0,7.0,6.0,11
3,1,486.35,2,1,4,1,1,9,5.0,2017.0,7.0,6.0,7
3,2,430.06,1,2,4,1,1,2,5.0,2017.0,7.0,6.0,10
1,2,211.8,2,4,4,1,2,14,5.0,2017.0,7.0,6.0,12
5,2,449.26,1,3,4,1,2,5,5.0,2017.0,7.0,6.0,7
1,2,169.0,1,2,4,1,2,3,5.0,2017.0,11.0,9.0,8
5,2,9.18,2,2,4,1,1,5,5.0,2017.0,7.0,6.0,1
5,2,33.85,1,2,4,1,1,1,9.0,2023.0,2.0,3.0,19
7,2,508.05,1,3,4,1,1,6,5.0,2017.0,7.0,6.0,18
7,2,410.22,1,3,4,1,1,7,5.0,2017.0,7.0,6.0,20
7,2,187.6,1,2,2,3,8,1,5.0,2013.0,1.0,9.0,13
4,2,516.65,1,2,4,1,1,5,5.0,2017.0,7.0,6.0,3
7,2,34.89,2,2,4,1,1,6,3.0,2017.0,7.0,6.0,9
2,2,240.4,2,3,4,1,1,11,5.0,2017.0,7.0,11.0,4
7,2,178.8,1,2,4,1,1,6,5.0,2017.0,7.0,6.0,10
2,1,497.05,1,3,4,1,1,9,5.0,2017.0,7.0,6.0,12
6,2,402.98,1,2,4,1,10,1,6.0,2015.0,2.0,5.0,11
4,2,238.0,2,3,4,4,3,6,5.0,2017.0,7.0,6.0,23
4,2,245.4,1,3,2,1,1,5,5.0,2017.0,7.0,6.0,22
3,1,492.8,1,2,4,1,1,6,5.0,2016.0,3.0,2.0,17
6,1,491.1,2,3,4,1,1,1,1.0,2017.0,7.0,6.0,12
1,2,246.2,2,2,2,4,9,11,5.0,2017.0,7.0,6.0,2
2,2,429.32,1,3,4,1,1,6,5.0,2017.0,7.0,6.0,7
1,2,679.795,2,4,4,1,1,11,5.0,2017.0,7.0,6.0,22
1,2,411.12,2,2,4,1,1,5,5.0,2017.0,10.0,4.0,12
7,2,419.8,1,3,4,1,1,6,5.0,2016.0,4.0,12.0,11
7,1,496.7,2,3,4,1,1,10,5.0,2017.0,7.0,6.0,15
5,2,182.4,1,2,4,1,2,1,5.0,2017.0,7.0,6.0,12
6,2,431.94,1,3,4,1,2,5,5.0,2017.0,11.0,3.0,4
6,2,219.9,2,1,4,1,2,11,5.0,2017.0,7.0,6.0,16
1,2,206.8,2,2,4,1,1,1,5.0,2018.0,11.0,6.0,10
4,2,511.05,2,3,4,1,1,5,5.0,2017.0,7.0,6.0,1
2,2,36.2,2,2,4,1,4,1,5.0,2023.0,12.0,6.0,16
5,2,212.8,1,4,4,1,10,6,5.0,2015.0,6.0,3.0,12
7,2,425.06,1,2,4,1,1,7,5.0,2017.0,7.0,5.0,9
5,2,450.18,1,3,4,1,1,5,5.0,2017.0,10.0,2.0,8
1,1,491.3,2,2,4,1,1,9,5.0,2016.0,10.0,10.0,0
6,2,195.65,1,2,4,1,11,14,5.0,2014.0,11.0,1.0,16
6,2,512.8,1,2,4,1,1,1,5.0,2017.0,7.0,6.0,4
1,2,280.6,2,3,4,1,1,8,5.0,2017.0,7.0,6.0,18
1,2,426.08,1,1,4,1,1,6,5.0,2017.0,7.0,6.0,14
5,2,487.85,1,3,4,1,1,1,5.0,2017.0,7.0,6.0,17
6,2,70.95,1,2,4,1,1,6,5.0,2022.0,9.0,9.0,15
7,2,242.5,2,2,2,4,2,6,5.0,2017.0,7.0,6.0,9
7,2,166.1,1,2,4,3,1,5,6.0,2015.0,3.0,5.0,17
7,2,439.4,1,2,4,1,1,6,5.0,2017.0,12.0,11.0,13
5,2,491.85,1,2,4,1,1,8,5.0,2017.0,7.0,6.0,18
1,2,219.2,2,3,4,1,2,6,5.0,2017.0,7.0,6.0,20
4,1,499.1,1,2,4,1,2,1,6.0,2015.0,9.0,7.0,0
4,2,414.0,1,3,4,1,1,9,5.0,2017.0,7.0,6.0,11
7,2,141.5,2,3,4,1,1,5,5.0,2017.0,7.0,6.0,8
7,2,511.9,1,2,4,1,4,5,5.0,2017.0,7.0,6.0,3
1,2,469.05,1,3,4,1,3,1,5.0,2017.0,7.0,6.0,15
5,2,77.8,2,3,4,1,1,15,5.0,2017.0,7.0,6.0,4
6,2,468.2,1,3,4,1,1,5,5.0,2017.0,7.0,6.0,5
4,2,169.5,1,4,4,1,1,1,5.0,2017.0,7.0,6.0,7
5,2,217.2,1,2,4,3,2,6,5.0,2017.0,7.0,6.0,16
7,2,63.9,2,2,4,1,3,1,5.0,2022.0,9.0,7.0,1
7,1,492.25,1,3,4,1,3,5,5.0,2015.0,4.0,1.0,3
6,2,500.12,1,3,4,1,1,1,5.0,2017.0,7.0,6.0,4
4,2,451.24,2,2,4,1,10,6,5.0,2017.0,7.0,6.0,15
1,2,188.0,2,2,4,1,1,1,6.0,2017.0,7.0,6.0,13
1,2,489.6,2,3,4,1,1,6,5.0,2017.0,7.0,6.0,21
5,2,156.8,1,2,2,4,1,1,6.0,2017.0,7.0,6.0,13
2,1,502.9,1,1,4,1,1,6,5.0,2017.0,7.0,6.0,21
4,2,226.0,2,3,2,5,12,6,5.0,2017.0,7.0,6.0,22
5,2,165.95,2,2,2,2,2,5,5.0,2017.0,7.0,7.0,16
1,2,159.1,1,2,4,2,2,6,5.0,2017.0,7.0,6.0,17
6,2,411.7,1,4,4,1,2,6,5.0,2017.0,7.0,6.0,20
7,2,233.9,1,2,2,4,2,5,5.0,2017.0,7.0,6.0,19
5,2,186.1,2,4,4,2,2,1,5.0,2015.0,6.0,3.0,22
5,2,421.28,2,1,4,1,1,6,5.0,2017.0,7.0,6.0,13
5,2,413.48,1,2,4,1,1,5,5.0,2016.0,1.0,4.0,7
3,2,419.8,1,3,4,1,1,5,5.0,2017.0,7.0,6.0,5
6,2,175.7,1,2,4,1,2,6,5.0,2017.0,7.0,6.0,16
3,1,498.05,1,2,4,1,1,5,5.0,2017.0,7.0,6.0,10
4,1,497.58,2,3,4,1,1,5,5.0,2016.0,8.0,9.0,10
7,2,136.5,1,3,4,1,1,8,5.0,2022.0,2.0,7.0,19
3,2,226.0,2,2,4,2,1,5,5.0,2018.0,7.0,3.0,1
6,2,518.6,1,2,4,1,1,9,5.0,2017.0,8.0,7.0,15
7,2,486.35,1,1,4,1,1,9,5.0,2015.0,8.0,11.0,14
6,2,181.9,2,2,2,2,9,1,7.0,2013.0,5.0,1.0,3
3,2,157.6,2,2,4,1,1,6,5.0,2017.0,11.0,10.0,5
6,1,495.8,2,2,4,1,1,6,5.0,2017.0,7.0,10.0,19
4,2,109.3,1,2,4,1,1,1,5.0,2022.0,12.0,10.0,2
5,2,179.25,2,3,4,1,1,1,5.0,2017.0,7.0,6.0,9
6,2,241.2,1,2,4,1,3,6,5.0,2017.0,7.0,6.0,21
1,2,186.4,2,2,4,2,2,1,5.0,2017.0,7.0,6.0,2
5,2,22.0,2,2,4,1,1,15,5.0,2022.0,9.0,6.0,4
4,2,467.8,1,3,4,1,1,5,5.0,2017.0,7.0,6.0,22
5,1,505.05,1,2,4,1,1,9,5.0,2017.0,7.0,6.0,6
7,2,439.92,1,3,4,1,1,5,5.0,2016.0,2.0,10.0,0
5,2,148.0,2,2,4,1,1,5,5.0,2022.0,2.0,6.0,2
4,2,165.8,2,2,2,1,12,5,5.0,2014.0,9.0,1.0,11
4,2,136.8,2,2,4,1,1,14,1.0,2023.0,8.0,2.0,21
7,2,179.0,2,3,2,1,1,11,5.0,2017.0,5.0,2.0,9
4,1,490.8,2,4,4,1,1,9,5.0,2015.0,2.0,7.0,2
2,2,427.96,1,3,4,1,10,6,5.0,2017.0,7.0,6.0,21
6,2,173.8,2,2,2,2,10,6,1.0,2017.0,7.0,6.0,8
3,2,22.4,1,2,4,1,1,1,5.0,2022.0,2.0,8.0,6
7,2,191.0,1,2,4,2,3,6,5.0,2017.0,7.0,6.0,20
3,2,157.2,2,3,1,1,9,6,5.0,2013.0,6.0,11.0,14
7,2,200.1,1,3,4,2,1,11,6.0,2015.0,12.0,4.0,18
6,2,179.9,1,2,4,2,2,5,5.0,2017.0,7.0,6.0,13
2,2,211.7,2,3,4,1,1,5,5.0,2017.0,7.0,6.0,2
6,2,487.9,1,2,4,1,2,9,5.0,2017.0,7.0,6.0,19
4,2,158.8,1,3,4,2,1,1,5.0,2017.0,7.0,6.0,3
1,2,437.24,1,1,4,1,1,11,5.0,2017.0,9.0,10.0,20
3,2,509.9,2,3,4,1,1,5,6.0,2017.0,7.0,6.0,16
3,2,510.2,1,3,4,1,1,5,5.0,2016.0,3.0,2.0,1
1,2,449.2,2,2,4,1,1,1,5.0,2017.0,7.0,6.0,7
5,2,181.1,1,4,4,1,3,6,5.0,2015.0,3.0,7.0,4
6,2,207.8,1,2,2,4,10,5,2.0,2017.0,7.0,6.0,8
3,2,142.5,1,5,4,1,1,1,1.0,2023.0,7.0,2.0,13
3,2,14.83,1,2,4,1,1,1,5.0,2017.0,7.0,6.0,7
4,2,450.88,1,2,4,1,1,5,5.0,2017.0,7.0,6.0,23
6,2,422.52,1,3,4,1,1,5,5.0,2017.0,7.0,6.0,19
3,2,493.18,2,3,4,1,2,1,5.0,2017.0,7.0,6.0,8
6,2,103.8,1,5,4,1,1,1,5.0,2022.0,11.0,11.0,20
2,2,511.8,2,2,4,1,1,11,5.0,2017.0,7.0,6.0,10
2,2,60.55,2,1,4,1,1,6,1.0,2017.0,7.0,6.0,17
2,2,465.5,1,2,4,1,1,1,5.0,2017.0,7.0,6.0,7
1,2,493.9,2,2,4,1,1,6,5.0,2016.0,5.0,12.0,8
6,1,10.8,1,2,4,1,5,5,5.0,2022.0,5.0,8.0,7
2,2,483.9,1,2,4,1,1,6,5.0,2017.0,12.0,12.0,21
3,2,239.2,2,2,4,2,1,1,1.0,2015.0,10.0,6.0,20
6,2,210.4,1,2,4,1,2,6,5.0,2017.0,5.0,8.0,17
6,2,219.8,1,2,2,1,10,1,5.0,2013.0,12.0,10.0,18
7,2,213.4,1,4,4,1,2,10,5.0,2017.0,7.0,6.0,16
3,2,173.2,2,5,4,1,1,15,5.0,2022.0,2.0,8.0,21
6,2,182.2,1,4,2,5,9,10,14.0,2014.0,4.0,1.0,10
5,2,426.32,1,3,4,1,10,5,5.0,2015.0,5.0,6.0,10
6,2,434.8,2,2,4,1,1,6,5.0,2016.0,6.0,2.0,15
6,2,28.9,2,2,4,1,1,1,5.0,2023.0,3.0,2.0,5
6,1,506.8,2,1,4,1,1,6,5.0,2017.0,7.0,6.0,17
7,2,493.8,1,2,4,1,11,5,6.0,2017.0,7.0,6.0,20
3,2,56.1,2,2,4,1,1,7,1.0,2017.0,7.0,6.0,14
5,2,489.7,2,2,4,1,1,6,5.0,2017.0,7.0,6.0,21
7,2,179.0,1,4,4,4,1,9,5.0,2017.0,7.0,6.0,14
1,2,9.82,1,2,4,1,1,1,1.0,2017.0,7.0,6.0,10
3,2,138.6,2,2,4,1,1,1,6.0,2017.0,7.0,6.0,18
2,2,133.2,2,5,4,1,1,1,5.0,2022.0,10.0,10.0,8
7,2,471.98,2,2,4,1,3,5,5.0,2017.0,7.0,6.0,2
6,2,17.3,2,2,4,1,1,14,5.0,2017.0,7.0,6.0,4
6,2,487.4,2,4,4,1,1,6,5.0,2015.0,12.0,12.0,0
7,2,173.0,1,2,2,4,10,5,1.0,2014.0,10.0,8.0,10
7,2,212.7,1,2,2,2,9,11,5.0,2017.0,7.0,6.0,7
6,2,240.2,1,2,2,2,10,1,5.0,2017.0,7.0,6.0,1
4,2,152.4,1,3,2,2,10,1,5.0,2017.0,4.0,5.0,17
1,2,501.4,1,3,4,1,4,11,5.0,2017.0,7.0,6.0,12
6,2,740.995,2,4,4,1,1,5,5.0,2017.0,7.0,6.0,12
4,2,468.24,1,2,4,1,2,6,5.0,2017.0,7.0,6.0,16
5,2,464.3,2,3,4,1,1,5,5.0,2016.0,4.0,11.0,6
4,2,682.195,2,2,4,1,1,6,5.0,2017.0,7.0,6.0,22
2,2,61.12,2,1,4,1,1,6,5.0,2017.0,7.0,6.0,13
1,2,37.77,1,2,4,1,1,14,14.0,2023.0,2.0,7.0,2
4,2,489.75,1,3,4,1,4,11,9.0,2017.0,10.0,8.0,22
3,2,210.6,2,2,4,1,1,1,5.0,2018.0,11.0,4.0,7
1,2,472.95,1,3,4,1,1,5,5.0,2016.0,7.0,3.0,7
5,2,137.9,1,2,4,1,1,6,9.0,2023.0,9.0,2.0,16
4,1,502.0,1,2,4,1,1,5,5.0,2017.0,7.0,6.0,17
5,2,213.4,2,3,4,1,1,15,5.0,2017.0,11.0,8.0,1
3,2,185.4,1,2,1,2,9,5,5.0,2017.0,7.0,6.0,9
5,2,485.75,2,2,4,1,1,6,5.0,2017.0,7.0,6.0,18
6,2,136.6,1,2,4,1,1,6,15.0,2017.0,7.0,6.0,7
5,2,202.2,2,4,4,1,1,1,5.0,2017.0,7.0,6.0,7
5,2,483.98,2,1,4,1,1,1,5.0,2017.0,7.0,6.0,9
1,2,184.8,2,2,2,5,9,6,1.0,2017.0,7.0,6.0,5
2,2,238.1,2,3,4,1,1,5,5.0,2017.0,7.0,6.0,9
6,2,214.8,2,2,4,1,2,11,5.0,2017.0,4.0,11.0,13
6,2,251.0,1,2,4,1,2,5,5.0,2017.0,2.0,12.0,22
3,2,0.26,1,2,4,1,5,1,5.0,2022.0,9.0,8.0,10
7,2,664.775,2,2,4,1,1,5,5.0,2022.0,11.0,6.0,10
3,2,231.0,2,4,4,1,1,1,5.0,2017.0,7.0,6.0,8
7,2,241.7,1,3,4,1,2,6,5.0,2017.0,10.0,12.0,20
6,2,510.2,1,3,4,1,1,5,5.0,2017.0,7.0,6.0,22
4,2,468.3,2,2,4,1,1,1,5.0,2017.0,7.0,6.0,2
7,2,220.0,2,4,4,1,1,1,5.0,2017.0,7.0,6.0,20
1,1,495.6,2,2,4,1,1,9,5.0,2017.0,7.0,6.0,17
1,2,46.375,1,2,4,1,1,1,5.0,2023.0,12.0,2.0,5
5,2,431.26,2,3,4,1,1,6,5.0,2017.0,1.0,9.0,16
6,2,183.1,2,3,2,2,1,1,5.0,2017.0,7.0,6.0,10
7,2,515.95,2,3,4,1,3,3,6.0,2017.0,7.0,6.0,11
5,2,168.5,1,3,4,1,10,6,5.0,2017.0,7.0,6.0,17
5,2,152.4,1,3,2,2,10,14,5.0,2017.0,5.0,5.0,15
3,2,26.11,2,2,4,1,1,6,5.0,2017.0,7.0,6.0,19
6,1,501.35,2,2,4,1,1,8,5.0,2015.0,2.0,5.0,21
4,2,671.895,2,2,4,1,1,6,5.0,2022.0,8.0,6.0,10
6,2,179.4,1,2,2,4,4,14,5.0,2014.0,6.0,9.0,22
2,2,428.0,1,3,4,1,1,11,5.0,2017.0,11.0,7.0,5
6,2,208.9,1,4,4,1,1,11,5.0,2017.0,7.0,6.0,16
5,2,227.3,2,3,4,2,2,1,5.0,2017.0,7.0,6.0,13
1,2,261.3,1,3,4,1,1,5,8.0,2022.0,3.0,7.0,22
7,2,704.295,2,2,4,1,1,1,5.0,2022.0,9.0,7.0,23
1,2,226.0,1,2,4,1,1,6,5.0,2015.0,12.0,1.0,21
7,1,495.45,2,1,4,1,1,6,5.0,2017.0,7.0,6.0,22
2,2,186.2,1,2,1,1,1,6,5.0,2017.0,7.0,6.0,19
1,2,471.7,2,2,4,1,1,11,5.0,2017.0,7.0,6.0,19
7,2,459.32,1,2,4,1,1,5,5.0,2017.0,3.0,12.0,19
4,2,229.0,2,4,2,2,8,1,5.0,2014.0,3.0,7.0,22
6,2,465.5,1,2,4,1,1,5,6.0,2017.0,7.0,6.0,22
1,2,418.82,2,3,4,1,4,5,5.0,2017.0,3.0,7.0,3
2,2,211.15,2,3,4,1,1,15,5.0,2017.0,7.0,6.0,22
2,2,434.2,1,3,4,1,1,6,5.0,2017.0,6.0,6.0,22
7,2,472.3,2,2,4,1,1,5,1.0,2015.0,12.0,4.0,14
6,2,201.6,1,2,4,1,3,1,5.0,2017.0,7.0,6.0,5
3,2,157.4,2,2,2,1,1,5,5.0,2017.0,3.0,5.0,23
4,2,238.1,1,2,4,1,2,5,5.0,2017.0,7.0,6.0,23
3,2,213.6,1,2,2,1,2,1,5.0,2017.0,7.0,6.0,11
3,2,189.15,2,2,1,1,2,6,5.0,2017.0,5.0,4.0,20
4,2,690.395,2,2,4,1,1,6,5.0,2017.0,7.0,6.0,14
5,1,491.15,2,3,4,1,4,6,8.0,2017.0,7.0,6.0,21
5,2,184.25,1,2,2,1,1,6,5.0,2017.0,7.0,6.0,19
3,2,26.38,1,2,4,1,1,6,5.0,2017.0,7.0,6.0,2
1,2,408.7,1,1,4,1,1,7,5.0,2017.0,4.0,9.0,23
4,2,23.4,2,2,4,1,1,11,5.0,2017.0,7.0,6.0,20
7,2,181.2,2,2,2,4,12,5,2.0,2017.0,7.0,6.0,12
7,2,493.8,2,3,4,1,1,6,5.0,2017.0,7.0,6.0,21
3,2,41.61,2,4,4,1,1,12,5.0,2017.0,7.0,6.0,18
4,2,204.0,1,1,4,4,11,6,1.0,2014.0,11.0,9.0,5
6,1,493.9,2,3,4,1,1,5,5.0,2017.0,7.0,6.0,15
2,2,162.5,2,2,4,2,2,6,5.0,2017.0,7.0,6.0,23
5,2,407.9,2,2,4,1,4,5,6.0,2017.0,11.0,8.0,19
7,2,454.8,1,3,4,1,10,6,5.0,2015.0,10.0,5.0,23
6,2,18.0,2,2,4,1,1,6,1.0,2017.0,7.0,6.0,13
5,2,465.8,2,5,4,1,1,1,5.0,2017.0,8.0,12.0,17
4,2,189.7,1,3,4,1,1,8,5.0,2022.0,8.0,6.0,21
4,2,504.3,1,4,4,1,1,9,5.0,2016.0,10.0,11.0,10
7,1,491.76,2,2,4,1,1,1,5.0,2017.0,7.0,6.0,0
1,2,408.92,2,2,4,1,1,6,5.0,2017.0,7.0,6.0,14
7,2,218.1,1,2,2,2,9,1,6.0,2017.0,7.0,6.0,12
4,2,194.4,1,2,4,4,1,5,9.0,2015.0,2.0,4.0,16
6,2,35.89,2,2,4,1,5,5,5.0,2022.0,8.0,7.0,12
2,2,233.2,2,4,4,1,1,11,5.0,2017.0,7.0,6.0,10
7,2,432.32,2,3,4,1,1,5,5.0,2017.0,7.0,6.0,2
2,2,514.5,1,3,4,1,1,5,5.0,2017.0,11.0,4.0,8
5,2,119.1,2,5,4,1,1,14,15.0,2023.0,2.0,2.0,1
4,2,226.8,2,2,2,4,9,1,5.0,2014.0,1.0,5.0,4
2,2,166.85,2,4,4,1,2,5,5.0,2017.0,7.0,6.0,16
3,2,212.2,1,3,4,1,2,1,5.0,2017.0,7.0,6.0,15
1,2,206.0,1,3,2,2,10,5,5.0,2017.0,7.0,6.0,9
1,2,241.2,2,2,2,5,8,6,6.0,2017.0,7.0,6.0,7
2,2,243.15,2,2,4,1,1,3,5.0,2018.0,1.0,5.0,0
5,2,433.8,2,2,4,1,1,6,5.0,2017.0,7.0,6.0,19
7,1,499.1,1,2,4,1,1,9,5.0,2017.0,7.0,6.0,18
4,2,443.96,1,3,4,1,3,5,5.0,2017.0,7.0,6.0,13
7,2,166.15,2,2,4,1,1,8,5.0,2017.0,7.0,6.0,21
2,2,196.4,1,2,4,1,1,1,5.0,2017.0,6.0,6.0,1
3,1,491.95,1,2,4,1,1,5,5.0,2015.0,11.0,3.0,8
7,2,492.3,1,3,4,1,1,5,3.0,2017.0,7.0,6.0,21
6,2,482.2,2,3,4,1,1,1,5.0,2017.0,7.0,6.0,13
2,1,498.58,2,3,4,1,1,1,5.0,2017.0,7.0,6.0,0
6,1,493.45,1,2,4,1,1,6,5.0,2017.0,7.0,6.0,18
4,2,262.4,2,2,4,1,1,1,5.0,2017.0,7.0,6.0,6
1,2,196.75,2,2,4,1,1,1,5.0,2022.0,11.0,9.0,2
7,2,183.6,1,2,4,1,3,6,5.0,2017.0,7.0,6.0,19
7,2,231.1,2,4,4,1,2,14,5.0,2017.0,7.0,6.0,15
7,1,502.35,1,2,4,1,1,1,5.0,2017.0,7.0,6.0,23
4,2,228.0,2,2,2,1,1,5,5.0,2017.0,7.0,6.0,8
6,2,179.7,2,2,4,4,10,6,5.0,2017.0,7.0,6.0,7
6,2,224.8,2,2,2,2,1,1,5.0,2017.0,7.0,6.0,20
6,2,219.0,1,1,2,1,9,6,5.0,2017.0,7.0,6.0,21
2,2,181.3,1,2,4,1,1,6,5.0,2018.0,1.0,5.0,2
1,2,201.0,2,3,4,1,1,8,5.0,2017.0,7.0,6.0,17
1,2,477.85,1,2,4,1,1,6,5.0,2017.0,7.0,6.0,19
6,2,476.08,1,3,4,1,1,5,5.0,2017.0,7.0,6.0,22
4,2,203.6,1,5,4,1,1,6,5.0,2017.0,7.0,6.0,1
4,2,237.2,2,2,2,1,2,6,5.0,2017.0,7.0,6.0,19
2,2,411.6,2,3,4,1,2,5,8.0,2015.0,8.0,9.0,0
1,2,510.95,2,3,4,1,1,5,5.0,2015.0,5.0,10.0,17
7,2,237.6,2,4,4,1,2,6,5.0,2017.0,7.0,6.0,20
7,2,236.5,1,4,4,2,1,5,14.0,2017.0,7.0,6.0,11
4,2,236.5,1,4,2,4,1,1,6.0,2017.0,7.0,6.0,15
2,2,459.84,2,2,4,1,3,1,5.0,2017.0,7.0,6.0,5
4,2,180.0,2,4,4,2,1,5,5.0,2014.0,11.0,9.0,21
6,2,208.1,1,2,4,1,1,1,5.0,2022.0,8.0,7.0,7
4,2,193.8,1,2,2,3,7,3,5.0,2017.0,7.0,6.0,4
1,2,442.8,2,2,4,1,11,5,5.0,2017.0,2.0,1.0,4
6,1,441.3,2,3,4,1,1,1,5.0,2016.0,9.0,7.0,17
3,2,521.12,2,2,4,1,1,6,11.0,2017.0,7.0,6.0,12
7,1,493.25,1,3,4,1,1,9,5.0,2017.0,7.0,6.0,23
2,2,435.5,1,3,4,1,3,11,9.0,2017.0,7.0,6.0,18
4,2,216.2,2,2,4,2,2,14,5.0,2017.0,9.0,11.0,22
6,2,122.8,2,5,4,1,1,14,15.0,2023.0,3.0,2.0,0
6,2,238.1,2,2,4,1,1,6,5.0,2017.0,7.0,6.0,9
2,2,467.8,1,3,4,1,2,5,5.0,2015.0,1.0,9.0,5
4,1,494.45,2,2,4,1,1,1,5.0,2017.0,7.0,6.0,13
3,2,44.31,2,1,4,1,1,6,5.0,2017.0,7.0,6.0,10
2,2,211.2,1,3,4,1,1,5,5.0,2018.0,1.0,5.0,11
6,2,424.35,1,3,4,1,10,5,5.0,2017.0,7.0,6.0,3
